KataID,Language,KataName,NumParticipants,Animal,Path,StartDate,secsInKata,TotalLights,RedLights,GreenLights,AmberLights,SLOC,EditedLines,CCNum,BranchCoverage,StatementCoverage,NumCycles,EndsInGreen,TransitionString
324FC8FD38,Java-1.8_JUnit,Count_Coins,1,gorilla,/Users/michaelhilton/Development/Mycyberdojo/katas/32/4FC8FD38/gorilla/,2014-07-23 08:33:46 -0700,26122.0,108,26,24,58,236,767,200,0.500000,0.912281,2,false,~{red:0:37.0}~{green:2:21.0}~{green:6:78.0}~{amber:45:1200}~{amber:12:46.0}~{amber:2:23.0}~{amber:16:259.0}~{amber:57:1200}~{green:2:16.0}~{amber:37:1059.0}~{amber:4:55.0}~{amber:0:105.0}~{amber:4:153.0}~{amber:2:24.0}~{amber:2:91.0}~{amber:2:76.0}~{amber:2:38.0}~{amber:9:23.0}~{green:10:79.0}~{amber:2:44.0}~{amber:2:177.0}~{amber:2:69.0}~{amber:2:33.0}~{amber:2:13.0}~{amber:24:108.0}~{amber:5:42.0}~{amber:6:27.0}~{amber:12:70.0}~{amber:3:32.0}~{green:2:20.0}~{green:2:40.0}~{red:2:15.0}~{green:2:36.0}~{green:2:38.0}~{amber:16:659.0}~{amber:2:24.0}~{green:2:21.0}~{green:1:39.0}~{amber:25:1200}~{amber:2:15.0}~{green:2:16.0}~{amber:11:410.0}~{amber:2:26.0}~{green:2:29.0}~{amber:10:1200}~{red:2:17.0}~{amber:1:88.0}~{green:2:17.0}+{amber:50:1200}+{amber:2:145.0}+{red:2:223.0}+{red:2:207.0}+{red:2:59.0}+{amber:24:1150.0}+{amber:12:80.0}+{amber:2:16.0}+{amber:2:70.0}+{amber:14:123.0}+{amber:2:197.0}+{red:6:339.0}+{red:2:1200}+{amber:4:590.0}+{red:2:33.0}+{red:11:262.0}+{amber:16:1200}+{amber:2:14.0}+{red:2:20.0}+{amber:4:63.0}+{red:2:118.0}+{amber:5:87.0}+{red:4:17.0}+{red:2:23.0}+{red:2:87.0}+{red:2:26.0}+{red:2:98.0}+{red:7:242.0}+{red:2:37.0}+{red:6:110.0}+{red:14:1200}+{amber:2:140.0}+{red:2:70.0}+{red:5:123.0}+{green:4:135.0}~{green:10:106.0}~{green:2:52.0}~{green:1:54.0}~{amber:8:59.0}~{amber:0:32.0}~{amber:29:415.0}~{green:3:66.0}~{green:6:72.0}~{green:0:15.0}+{amber:48:804.0}+{amber:2:17.0}+{amber:2:145.0}+{amber:4:147.0}+{amber:2:21.0}+{amber:4:43.0}+{red:4:124.0}+{red:1:65.0}+{red:2:81.0}+{green:2:72.0}~{amber:4:838.0}~{green:2:34.0}~{green:8:448.0}~{green:0:1200}~{amber:30:1200}~{amber:5:1200}
325735F646,Java-1.8_JUnit,Tennis,4,panda,/Users/michaelhilton/Development/Mycyberdojo/katas/32/5735F646/panda/,2013-06-05 12:23:55 -0700,5815.0,26,8,9,9,105,354,77,1.000000,1.000000,5,true,+{red:0:30.0}+{amber:32:760.0}+{green:14:206.0}~{amber:15:272.0}~{green:3:72.0}~{green:16:80.0}+{red:1:30.0}+{green:2:20.0}+{red:8:249.0}+{amber:1:102.0}+{amber:34:295.0}+{amber:18:160.0}+{red:4:47.0}+{green:2:85.0}+{red:17:138.0}+{green:7:244.0}~{amber:101:1200}~{red:3:41.0}~{red:2:60.0}~{green:3:30.0}~{amber:8:356.0}~{green:13:136.0}+{red:21:353.0}+{amber:24:669.0}+{amber:3:92.0}+{green:2:88.0}
32A9F36919,Java-1.8_JUnit,Number_Names,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/32/A9F36919/alligator/,2014-03-12 23:12:37 -0700,221.0,4,1,2,1,15,12,10,1.000000,1.000000,0,true,~{red:0:61.0}~{green:2:58.0}~{amber:8:90.0}~{green:2:12.0}
32B2E306BD,Python-unittest,Calc_Stats,1,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/32/B2E306BD/snake/,2012-12-04 08:11:45 -0800,1021.0,36,11,18,7,39,125,2,,0.0,0,true,~{amber:12:126.0}~{amber:2:8.0}~{amber:2:6.0}~{amber:2:10.0}~{green:2:14.0}~{green:2:29.0}~{red:12:58.0}~{red:2:9.0}~{red:0:20.0}~{red:2:34.0}~{green:6:24.0}~{red:2:20.0}~{red:5:32.0}~{green:2:10.0}~{green:5:45.0}~{green:2:14.0}~{green:4:14.0}~{red:2:21.0}~{green:2:11.0}~{amber:7:56.0}~{green:2:12.0}~{amber:4:92.0}~{green:2:15.0}~{green:6:16.0}~{red:4:49.0}~{green:4:18.0}~{red:7:28.0}~{green:3:15.0}~{red:2:21.0}~{green:1:9.0}~{green:3:54.0}~{amber:2:6.0}~{green:1:11.0}~{red:3:45.0}~{green:2:32.0}~{green:4:37.0}
32B76ADA3C,Java-1.8_JUnit,Print_Diamond,1,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/32/B76ADA3C/zebra/,2014-05-13 11:02:03 -0700,2745.0,15,3,5,7,53,115,42,1.000000,1.000000,2,true,+{red:0:27.0}+{amber:13:124.0}+{amber:4:78.0}+{amber:4:31.0}+{amber:2:18.0}+{green:4:42.0}~{green:2:45.0}~{amber:16:362.0}~{amber:19:352.0}~{amber:2:16.0}~{green:2:21.0}+{red:10:61.0}+{red:18:1200}+{green:2:167.0}~{green:17:201.0}
32C7425C40,Python-unittest,Roman_Numerals,8,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/32/C7425C40/buffalo/,2014-07-24 12:07:30 -0700,2515.0,25,13,5,7,53,203,2,,1.0,0,false,~{red:0:45.0}~{green:2:110.0}~{amber:11:413.0}~{red:2:44.0}~{amber:19:454.0}~{red:22:25.0}~{amber:14:440.0}~{red:3:34.0}~{red:0:298.0}~{amber:7:62.0}~{amber:2:19.0}~{red:2:11.0}~{green:9:44.0}~{green:3:14.0}~{amber:6:96.0}~{red:2:23.0}~{red:3:54.0}~{green:2:37.0}~{red:12:143.0}~{red:20:18.0}~{amber:20:14.0}~{green:12:66.0}~{red:30:4.0}~{red:0:42.0}~{red:0:5.0}
32C7425C40,Python-unittest,Roman_Numerals,8,deer,/Users/michaelhilton/Development/Mycyberdojo/katas/32/C7425C40/deer/,2014-07-24 12:07:30 -0700,1195.0,11,2,3,6,26,30,5,,0.5,0,false,~{red:0:65.0}~{green:2:130.0}~{green:4:95.0}~{amber:9:609.0}~{amber:2:21.0}~{amber:2:33.0}~{amber:4:33.0}~{amber:2:34.0}~{amber:2:40.0}~{green:2:17.0}~{red:1:118.0}
32C7425C40,Python-unittest,Roman_Numerals,8,elephant,/Users/michaelhilton/Development/Mycyberdojo/katas/32/C7425C40/elephant/,2014-07-24 12:07:30 -0700,2605.0,31,15,8,8,25,100,3,,0.5710000000000001,0,false,~{red:0:107.0}~{red:2:76.0}~{red:0:28.0}~{red:2:74.0}~{green:2:14.0}~{amber:2:139.0}~{red:2:30.0}~{amber:2:76.0}~{amber:0:46.0}~{red:2:132.0}~{red:3:75.0}~{red:0:54.0}~{amber:5:41.0}~{green:2:38.0}~{red:1:57.0}~{green:3:54.0}~{red:2:46.0}~{green:4:58.0}~{red:2:42.0}~{green:3:32.0}~{red:2:39.0}~{green:2:53.0}~{red:1:59.0}~{amber:4:70.0}~{amber:2:20.0}~{green:2:112.0}~{green:0:233.0}~{amber:38:524.0}~{amber:2:25.0}~{red:2:33.0}~{red:6:218.0}
32C7425C40,Python-unittest,Roman_Numerals,8,hippo,/Users/michaelhilton/Development/Mycyberdojo/katas/32/C7425C40/hippo/,2014-07-24 12:07:30 -0700,6231.0,34,28,4,2,44,171,15,,0.41700000000000004,0,false,~{red:0:1200}~{red:6:147.0}~{green:6:92.0}~{red:1:22.0}~{green:4:31.0}~{red:2:27.0}~{red:4:142.0}~{green:7:62.0}~{red:8:96.0}~{red:5:247.0}~{red:2:36.0}~{red:7:74.0}~{green:4:38.0}~{red:2:35.0}~{red:2:172.0}~{red:3:1066.0}~{red:3:26.0}~{red:9:109.0}~{red:15:142.0}~{red:2:25.0}~{red:4:314.0}~{amber:21:1200}~{amber:2:145.0}~{red:4:33.0}~{red:6:104.0}~{red:2:41.0}~{red:6:106.0}~{red:2:52.0}~{red:14:101.0}~{red:2:32.0}~{red:4:9.0}~{red:6:92.0}~{red:4:127.0}~{red:2:86.0}
32C7425C40,Python-unittest,Roman_Numerals,8,lion,/Users/michaelhilton/Development/Mycyberdojo/katas/32/C7425C40/lion/,2014-07-24 12:07:30 -0700,2567.0,37,14,19,4,54,129,16,,1.0,0,true,~{red:0:43.0}~{green:2:148.0}~{green:11:134.0}~{green:0:19.0}~{amber:4:117.0}~{amber:2:58.0}~{amber:4:70.0}~{green:2:29.0}~{red:2:43.0}~{green:2:15.0}~{red:2:34.0}~{green:2:16.0}~{red:3:36.0}~{green:5:45.0}~{red:3:109.0}~{green:9:125.0}~{red:3:52.0}~{green:2:90.0}~{red:3:34.0}~{red:2:59.0}~{green:1:25.0}~{red:3:66.0}~{amber:4:47.0}~{green:2:11.0}~{red:3:29.0}~{green:2:96.0}~{green:0:242.0}~{green:12:249.0}~{green:6:104.0}~{green:3:36.0}~{red:3:57.0}~{green:5:96.0}~{red:7:69.0}~{red:4:39.0}~{red:5:52.0}~{green:2:55.0}~{green:4:18.0}
32C7425C40,Python-unittest,Roman_Numerals,8,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/32/C7425C40/moose/,2014-07-24 12:07:30 -0700,3711.0,34,5,13,16,76,142,5,,0.6920000000000001,0,false,~{red:0:35.0}~{red:0:51.0}~{green:2:19.0}~{green:0:34.0}~{green:2:157.0}~{amber:3:137.0}~{red:3:35.0}~{green:2:17.0}~{amber:3:71.0}~{red:1:20.0}~{green:5:151.0}~{red:4:190.0}~{amber:18:458.0}~{amber:18:45.0}~{amber:16:11.0}~{green:2:48.0}~{amber:4:53.0}~{amber:6:279.0}~{amber:3:34.0}~{green:2:23.0}~{amber:2:20.0}~{amber:12:44.0}~{amber:26:16.0}~{green:4:15.0}~{green:0:20.0}~{green:2:17.0}~{green:2:18.0}~{amber:0:200.0}~{amber:0:27.0}~{amber:0:22.0}~{green:0:183.0}~{green:0:25.0}~{amber:0:36.0}~{amber:0:1200}
32C7425C40,Python-unittest,Roman_Numerals,8,koala,/Users/michaelhilton/Development/Mycyberdojo/katas/32/C7425C40/koala/,2014-07-24 12:07:30 -0700,2175.0,15,5,8,2,17,48,5,,0.5,0,true,~{red:0:39.0}~{red:2:129.0}~{green:4:109.0}~{amber:4:1200}~{green:2:54.0}~{green:4:117.0}~{red:2:25.0}~{green:2:15.0}~{amber:3:90.0}~{red:6:102.0}~{red:2:31.0}~{green:2:19.0}~{green:6:103.0}~{green:4:40.0}~{green:5:102.0}
32C7425C40,Python-unittest,Roman_Numerals,8,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/32/C7425C40/wolf/,2014-07-24 12:07:30 -0700,2522.0,19,10,7,2,34,67,4,,1.0,0,true,~{red:0:94.0}~{red:2:62.0}~{green:2:20.0}~{red:2:315.0}~{amber:11:276.0}~{amber:0:56.0}~{green:2:63.0}~{red:5:64.0}~{red:2:19.0}~{green:3:142.0}~{red:5:73.0}~{red:6:219.0}~{red:0:18.0}~{red:2:59.0}~{green:11:758.0}~{green:4:52.0}~{red:6:14.0}~{green:3:113.0}~{green:1:105.0}
32F0396655,Java-1.8_JUnit,Prime_Factors,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/32/F0396655/alligator/,2014-08-11 23:04:57 -0700,3752.0,20,3,5,12,53,93,36,1.000000,1.000000,2,true,+{red:0:13.0}+{amber:12:286.0}+{amber:0:27.0}+{amber:2:34.0}+{amber:1:49.0}+{amber:4:228.0}+{amber:6:128.0}+{amber:3:1200}+{amber:1:140.0}+{green:6:161.0}~{amber:14:276.0}~{amber:7:78.0}~{amber:1:28.0}~{amber:2:95.0}~{green:3:139.0}+{red:6:122.0}+{red:4:408.0}+{green:5:196.0}~{green:7:68.0}~{green:9:76.0}
32F131E8AC,Java-1.8_JUnit,Fizz_Buzz,5,hippo,/Users/michaelhilton/Development/Mycyberdojo/katas/32/F131E8AC/hippo/,2013-02-07 15:55:28 -0800,1674.0,2,2,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:474.0}~{red:0:1200}
32F131E8AC,Java-1.8_JUnit,Fizz_Buzz,5,koala,/Users/michaelhilton/Development/Mycyberdojo/katas/32/F131E8AC/koala/,2013-02-07 15:55:28 -0800,158.0,4,3,1,0,15,4,10,1.000000,1.000000,0,false,~{red:0:45.0}~{red:0:44.0}~{green:2:17.0}~{red:2:52.0}
32FA209C05,Java-1.8_JUnit,Leap_Years,7,cheetah,/Users/michaelhilton/Development/Mycyberdojo/katas/32/FA209C05/cheetah/,2013-09-02 10:31:46 -0700,1316.0,7,2,4,1,25,41,16,1.000000,1.000000,2,true,+{red:0:377.0}+{amber:18:199.0}+{green:1:40.0}~{green:3:118.0}~{green:6:173.0}+{red:10:350.0}+{green:3:59.0}
32FA209C05,Java-1.8_JUnit,Leap_Years,7,elephant,/Users/michaelhilton/Development/Mycyberdojo/katas/32/FA209C05/elephant/,2013-09-02 10:31:46 -0700,858.0,11,4,5,2,25,42,14,1.000000,1.000000,4,true,+{red:0:91.0}+{amber:12:258.0}+{green:4:33.0}+{red:6:51.0}+{green:2:20.0}+{red:5:37.0}+{green:2:36.0}+{red:5:38.0}+{green:2:99.0}~{amber:2:152.0}~{green:2:43.0}
32FA209C05,Java-1.8_JUnit,Leap_Years,7,gorilla,/Users/michaelhilton/Development/Mycyberdojo/katas/32/FA209C05/gorilla/,2013-09-02 10:31:46 -0700,1288.0,4,1,0,3,23,32,9,,,1,false,+{red:0:41.0}+{amber:27:1200}+{amber:1:23.0}+{amber:4:24.0}
32FA209C05,Java-1.8_JUnit,Leap_Years,7,hippo,/Users/michaelhilton/Development/Mycyberdojo/katas/32/FA209C05/hippo/,2013-09-02 10:31:46 -0700,1272.0,7,4,3,0,25,43,15,1.000000,1.000000,2,true,+{red:0:63.0}+{red:30:508.0}+{red:2:23.0}+{green:4:50.0}+{red:2:55.0}+{green:2:172.0}~{green:3:401.0}
32FA209C05,Java-1.8_JUnit,Leap_Years,7,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/32/FA209C05/snake/,2013-09-02 10:31:46 -0700,3191.0,17,6,11,0,41,75,31,1.000000,1.000000,4,true,+{red:0:1200}+{green:14:88.0}~{green:8:275.0}+{red:6:54.0}+{green:2:18.0}~{green:2:21.0}~{red:6:42.0}~{green:2:40.0}~{green:9:25.0}+{red:2:8.0}+{red:2:24.0}+{green:6:20.0}+{red:6:43.0}+{green:4:23.0}~{green:4:73.0}~{green:0:37.0}~{green:2:1200}
3327280809,Java-1.8_JUnit,100_doors,7,cheetah,/Users/michaelhilton/Development/Mycyberdojo/katas/33/27280809/cheetah/,2014-05-27 17:31:42 -0700,273.0,3,2,1,0,15,2,10,1.000000,1.000000,0,true,~{red:0:121.0}~{red:0:48.0}~{green:2:104.0}
3327280809,Java-1.8_JUnit,100_doors,7,deer,/Users/michaelhilton/Development/Mycyberdojo/katas/33/27280809/deer/,2014-05-27 17:31:42 -0700,277.0,2,1,1,0,15,2,10,1.000000,1.000000,0,true,~{red:0:163.0}~{green:2:114.0}
3327280809,Java-1.8_JUnit,100_doors,7,gorilla,/Users/michaelhilton/Development/Mycyberdojo/katas/33/27280809/gorilla/,2014-05-27 17:31:42 -0700,253.0,2,2,0,0,15,2,10,1.000000,1.000000,0,false,~{red:0:128.0}~{red:2:125.0}
3327280809,Java-1.8_JUnit,100_doors,7,panda,/Users/michaelhilton/Development/Mycyberdojo/katas/33/27280809/panda/,2014-05-27 17:31:42 -0700,165.0,2,2,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:132.0}~{red:0:33.0}
3327280809,Java-1.8_JUnit,100_doors,7,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/33/27280809/wolf/,2014-05-27 17:31:42 -0700,417.0,2,2,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:111.0}~{red:0:306.0}
333C1603B4,Python-unittest,100_doors,2,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/33/3C1603B4/snake/,2014-01-25 00:42:58 -0800,630.0,3,3,0,0,12,2,3,,1.0,0,false,~{red:0:20.0}~{red:1:199.0}~{red:1:411.0}
3340D7C4F0,Java-1.8_JUnit,Anagrams,1,koala,/Users/michaelhilton/Development/Mycyberdojo/katas/33/40D7C4F0/koala/,2014-05-30 08:45:36 -0700,41.0,2,2,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:18.0}~{red:0:23.0}
334474A066,Java-1.8_JUnit,Fizz_Buzz,1,elephant,/Users/michaelhilton/Development/Mycyberdojo/katas/33/4474A066/elephant/,2014-03-03 17:31:43 -0800,1387.0,4,2,2,0,27,18,19,0.500000,0.666667,1,true,~{red:0:17.0}~{green:2:94.0}+{red:11:1200}+{green:5:76.0}
32FA209C05,Java-1.8_JUnit,Leap_Years,7,lion,/Users/michaelhilton/Development/Mycyberdojo/katas/32/FA209C05/lion/,2013-09-02 10:31:46 -0700,668.0,9,2,4,3,37,50,23,1.000000,1.000000,2,true,+{red:0:42.0}+{amber:21:242.0}+{green:2:31.0}~{amber:5:63.0}~{green:2:6.0}~{green:5:65.0}+{red:5:35.0}+{amber:8:156.0}+{green:2:28.0}
334F58621C,Java-1.8_JUnit,Game_of_Life,1,gorilla,/Users/michaelhilton/Development/Mycyberdojo/katas/33/4F58621C/gorilla/,2014-08-04 14:24:52 -0700,5456.0,55,13,28,14,89,416,49,1.000000,1.000000,3,true,~{red:0:8.0}~{green:8:176.0}+{amber:18:184.0}+{amber:0:19.0}+{amber:2:11.0}+{amber:13:115.0}+{red:8:42.0}+{red:2:33.0}+{green:2:27.0}~{green:5:19.0}~{green:9:154.0}~{green:8:33.0}~{amber:7:37.0}~{amber:2:16.0}~{green:5:42.0}~{green:20:55.0}~{green:6:89.0}~{amber:14:145.0}~{green:2:15.0}~{green:18:98.0}~{green:17:416.0}~{green:6:33.0}~{green:13:337.0}~{green:2:154.0}~{green:1:40.0}+{amber:22:142.0}+{red:1:32.0}+{amber:5:61.0}+{green:2:20.0}~{amber:20:103.0}~{green:2:12.0}~{green:7:46.0}+{red:1:14.0}+{red:23:217.0}+{amber:13:198.0}+{amber:11:104.0}+{red:2:21.0}+{red:9:512.0}+{red:12:60.0}+{green:8:524.0}~{green:1:158.0}~{green:8:50.0}~{red:4:21.0}~{amber:3:96.0}~{red:2:19.0}~{red:5:70.0}~{red:2:32.0}~{amber:2:82.0}~{green:2:13.0}~{green:18:197.0}~{green:14:36.0}~{green:11:131.0}~{green:4:20.0}~{green:8:146.0}~{green:6:21.0}
335C5A1DD3,Java-1.8_JUnit,Count_Coins,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/33/5C5A1DD3/alligator/,2013-11-11 08:15:04 -0800,3043.0,10,3,4,3,35,40,25,0.750000,0.800000,3,true,+{red:0:6.0}+{amber:7:1200}+{amber:5:407.0}+{green:2:63.0}+{red:1:66.0}+{green:3:26.0}+{red:1:21.0}+{amber:13:1200}+{green:7:32.0}~{green:1:22.0}
33668FC16E,Java-1.8_JUnit,Yatzy,1,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/33/668FC16E/zebra/,2014-02-03 13:44:45 -0800,3475.0,13,5,6,2,158,191,105,1.000000,0.000000,3,true,+{red:0:22.0}+{red:0:69.0}+{green:36:385.0}~{green:36:520.0}~{green:0:29.0}+{red:43:464.0}+{red:9:138.0}+{green:2:55.0}+{amber:42:261.0}+{amber:0:27.0}+{red:6:31.0}+{green:17:274.0}~{green:0:1200}
340B9A3C87,Java-1.8_JUnit,Fizz_Buzz,1,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/34/0B9A3C87/snake/,2012-12-19 18:11:30 -0800,1082.0,14,3,8,3,90,101,63,1.000000,1.000000,2,true,+{red:0:7.0}+{amber:12:280.0}+{amber:2:27.0}+{red:2:19.0}+{green:2:33.0}~{amber:6:38.0}~{green:4:28.0}~{green:4:50.0}+{red:2:39.0}+{green:6:116.0}~{green:10:180.0}~{green:10:41.0}~{green:17:115.0}~{green:24:109.0}
342A44298E,Python-unittest,Recently_Used_List,1,cheetah,/Users/michaelhilton/Development/Mycyberdojo/katas/34/2A44298E/cheetah/,2013-03-19 23:05:50 -0700,1166.0,7,1,1,5,16,29,3,,0.5,0,false,~{red:0:11.0}~{amber:23:647.0}~{green:2:8.0}~{amber:2:139.0}~{amber:0:17.0}~{amber:2:26.0}~{amber:0:318.0}
342C78D9B9,Python-unittest,Leap_Years,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/34/2C78D9B9/alligator/,2013-11-07 17:31:14 -0800,5998.0,45,8,9,28,63,232,18,,0.875,0,true,~{red:0:4.0}~{green:4:65.0}~{green:4:41.0}~{amber:5:281.0}~{amber:9:454.0}~{amber:1:112.0}~{amber:2:27.0}~{amber:2:25.0}~{amber:2:218.0}~{amber:2:28.0}~{amber:0:83.0}~{amber:2:51.0}~{amber:13:192.0}~{amber:2:141.0}~{green:2:73.0}~{amber:5:177.0}~{amber:13:374.0}~{amber:2:40.0}~{amber:4:52.0}~{amber:2:58.0}~{red:2:37.0}~{green:4:256.0}~{amber:4:267.0}~{amber:11:108.0}~{red:2:24.0}~{red:14:219.0}~{red:6:103.0}~{amber:8:532.0}~{red:2:52.0}~{amber:6:134.0}~{amber:4:40.0}~{red:2:44.0}~{green:9:674.0}~{red:25:145.0}~{green:2:27.0}~{amber:17:195.0}~{amber:9:67.0}~{amber:2:22.0}~{green:2:25.0}~{amber:4:97.0}~{amber:2:20.0}~{amber:4:68.0}~{amber:2:109.0}~{green:13:196.0}~{green:0:41.0}
346EF637B9,Java-1.8_JUnit,Yatzy,1,panda,/Users/michaelhilton/Development/Mycyberdojo/katas/34/6EF637B9/panda/,2012-09-15 08:13:30 -0700,977.0,17,0,1,16,310,610,248,0.896552,0.973913,0,true,~{amber:134:304.0}~{amber:82:186.0}~{amber:246:46.0}~{amber:2:22.0}~{amber:19:37.0}~{amber:2:13.0}~{amber:2:49.0}~{amber:13:42.0}~{amber:14:29.0}~{amber:17:26.0}~{amber:21:36.0}~{amber:4:22.0}~{amber:13:21.0}~{amber:17:33.0}~{amber:13:59.0}~{amber:7:32.0}~{green:4:20.0}
3470F4482F,Java-1.8_JUnit,Leap_Years,5,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/34/70F4482F/alligator/,2014-03-05 21:34:44 -0800,6511.0,60,4,2,54,17,212,10,,,2,false,+{red:0:1200}+{amber:2:23.0}+{amber:2:23.0}+{red:2:27.0}+{red:0:11.0}+{green:2:28.0}~{amber:3:35.0}~{amber:3:32.0}~{amber:2:10.0}~{amber:4:86.0}~{amber:2:18.0}~{amber:2:31.0}~{amber:0:10.0}~{amber:2:11.0}~{amber:4:58.0}~{amber:1:26.0}~{amber:3:21.0}~{green:4:29.0}+{amber:4:193.0}+{amber:1:52.0}+{amber:2:25.0}+{amber:3:26.0}+{amber:4:29.0}+{amber:8:48.0}+{amber:2:49.0}+{amber:1:25.0}+{amber:2:22.0}+{amber:4:49.0}+{amber:10:89.0}+{amber:2:31.0}+{amber:2:20.0}+{red:2:10.0}+{amber:3:74.0}+{amber:4:80.0}+{amber:2:33.0}+{amber:6:56.0}+{amber:2:19.0}+{amber:6:274.0}+{amber:2:32.0}+{amber:2:21.0}+{amber:7:297.0}+{amber:2:42.0}+{amber:6:70.0}+{amber:0:4.0}+{amber:4:26.0}+{amber:5:32.0}+{amber:2:12.0}+{amber:4:31.0}+{amber:2:42.0}+{amber:2:17.0}+{amber:7:58.0}+{amber:2:52.0}+{amber:2:27.0}+{amber:22:304.0}+{amber:2:30.0}+{amber:13:1098.0}+{amber:1:32.0}+{amber:2:46.0}+{amber:10:1200}+{amber:5:155.0}
3470F4482F,Java-1.8_JUnit,Leap_Years,5,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/34/70F4482F/buffalo/,2014-03-05 21:34:44 -0800,2352.0,12,3,2,7,30,46,18,,,1,false,~{red:0:20.0}~{red:0:113.0}~{green:2:30.0}~{green:2:131.0}+{amber:3:212.0}+{amber:2:62.0}+{amber:2:23.0}+{red:2:51.0}+{amber:2:58.0}+{amber:19:258.0}+{amber:12:194.0}+{amber:0:1200}
3470F4482F,Java-1.8_JUnit,Leap_Years,5,lion,/Users/michaelhilton/Development/Mycyberdojo/katas/34/70F4482F/lion/,2014-03-05 21:34:44 -0800,5485.0,41,2,0,39,21,113,6,,,1,false,+{red:0:1200}+{red:2:58.0}+{amber:4:60.0}+{amber:4:34.0}+{amber:1:26.0}+{amber:4:49.0}+{amber:4:51.0}+{amber:2:27.0}+{amber:2:36.0}+{amber:2:28.0}+{amber:2:32.0}+{amber:2:35.0}+{amber:2:23.0}+{amber:2:18.0}+{amber:2:91.0}+{amber:1:15.0}+{amber:2:12.0}+{amber:2:16.0}+{amber:1:35.0}+{amber:2:23.0}+{amber:0:24.0}+{amber:0:9.0}+{amber:2:27.0}+{amber:4:370.0}+{amber:2:39.0}+{amber:3:13.0}+{amber:2:40.0}+{amber:2:77.0}+{amber:0:5.0}+{amber:2:127.0}+{amber:2:17.0}+{amber:14:1200}+{amber:18:361.0}+{amber:6:1088.0}+{amber:2:59.0}+{amber:2:37.0}+{amber:2:28.0}+{amber:3:58.0}+{amber:0:9.0}+{amber:2:12.0}+{amber:2:16.0}
3470F4482F,Java-1.8_JUnit,Leap_Years,5,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/34/70F4482F/wolf/,2014-03-05 21:34:44 -0800,1291.0,4,2,0,2,16,10,10,1.000000,1.000000,0,false,~{red:0:1200}~{amber:4:49.0}~{amber:0:9.0}~{red:6:33.0}
3470F4482F,Java-1.8_JUnit,Leap_Years,5,frog,/Users/michaelhilton/Development/Mycyberdojo/katas/34/70F4482F/frog/,2014-03-05 21:34:44 -0800,4658.0,17,1,0,16,18,51,,,,1,false,+{red:0:1200}+{amber:10:288.0}+{amber:7:108.0}+{amber:4:129.0}+{amber:8:54.0}+{amber:2:35.0}+{amber:0:60.0}+{amber:1:32.0}+{amber:2:63.0}+{amber:5:1200}+{amber:2:63.0}+{amber:2:114.0}+{amber:0:5.0}+{amber:4:1200}+{amber:2:21.0}+{amber:2:80.0}+{amber:0:6.0}
349D870557,Java-1.8_JUnit,Prime_Factors,1,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/34/9D870557/wolf/,2014-04-11 18:36:57 -0700,3268.0,35,18,12,5,61,181,41,0.500000,0.875000,3,true,+{red:0:11.0}+{amber:15:256.0}+{amber:8:139.0}+{green:2:17.0}~{green:10:109.0}~{amber:16:352.0}~{green:2:79.0}+{amber:6:100.0}+{red:2:20.0}+{red:9:353.0}+{red:2:83.0}+{red:2:69.0}+{red:3:105.0}+{red:2:53.0}+{red:3:108.0}+{red:2:89.0}+{red:8:92.0}+{red:7:104.0}+{green:2:27.0}+{red:7:46.0}+{red:7:86.0}+{red:2:208.0}+{red:6:241.0}+{red:0:71.0}+{red:2:40.0}+{red:0:46.0}+{green:6:33.0}~{green:6:23.0}~{amber:4:66.0}~{green:2:11.0}~{green:5:27.0}~{green:16:64.0}~{green:9:53.0}~{green:6:35.0}~{green:2:52.0}
34CC6F6D69,Java-1.8_JUnit,Fizz_Buzz,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/34/CC6F6D69/alligator/,2014-07-11 02:58:37 -0700,593.0,3,2,1,0,15,2,10,1.000000,1.000000,0,true,~{red:0:13.0}~{red:0:542.0}~{green:2:38.0}
