KataID|Language|KataName|NumParticipants|Animal|Path|StartDate|secsInKata|TotalLights|RedLights|GreenLights|AmberLights|SLOC|EditedLines|TotalTests|CCNum|BranchCoverage|StatementCoverage|NumCycles|EndsInGreen|LightData|JsonCycles|TDDScore
132146566C|Java-1.8_JUnit|Fizz_Buzz|1|raccoon|/Users/hughryan/Developer/cyberdojo/katas/13/2146566C/raccoon/|2014-06-14 14:09:34 -0700|1963.0|31|9|9|13|40|121|6|NA|1.000000|1.000000|6|true|+{red:0:16.0}+{red:0:193.0}+{green:2:316.0}~{amber:13:142.0}~{amber:2:21.0}~{amber:0:24.0}~{amber:2:14.0}~{green:2:14.0}~{green:2:38.0}~{green:11:313.0}+{red:7:43.0}+{red:0:14.0}+{amber:5:37.0}+{amber:11:131.0}+{amber:0:17.0}+{green:2:30.0}+{amber:8:41.0}+{red:2:21.0}+{red:2:11.0}+{green:2:33.0}+{red:7:33.0}+{green:2:18.0}+{red:7:61.0}+{amber:1:35.0}+{green:2:12.0}+{amber:17:125.0}+{red:6:19.0}+{amber:2:53.0}+{amber:2:33.0}+{amber:0:22.0}+{green:2:83.0}|[{"lights":[{"color":"red","edits":0,"time":16.0},{"color":"red","edits":0,"time":193.0},{"color":"green","edits":2,"time":316.0}],"totalEdits":2,"totalTime":525.0},{"lights":[{"color":"red","edits":7,"time":43.0},{"color":"red","edits":0,"time":14.0},{"color":"amber","edits":5,"time":37.0},{"color":"amber","edits":11,"time":131.0},{"color":"amber","edits":0,"time":17.0},{"color":"green","edits":2,"time":30.0}],"totalEdits":25,"totalTime":272.0},{"lights":[{"color":"amber","edits":8,"time":41.0},{"color":"red","edits":2,"time":21.0},{"color":"red","edits":2,"time":11.0},{"color":"green","edits":2,"time":33.0}],"totalEdits":14,"totalTime":106.0},{"lights":[{"color":"red","edits":7,"time":33.0},{"color":"green","edits":2,"time":18.0}],"totalEdits":9,"totalTime":51.0},{"lights":[{"color":"red","edits":7,"time":61.0},{"color":"amber","edits":1,"time":35.0},{"color":"green","edits":2,"time":12.0}],"totalEdits":10,"totalTime":108.0},{"lights":[{"color":"amber","edits":17,"time":125.0},{"color":"red","edits":6,"time":19.0},{"color":"amber","edits":2,"time":53.0},{"color":"amber","edits":2,"time":33.0},{"color":"amber","edits":0,"time":22.0},{"color":"green","edits":2,"time":83.0}],"totalEdits":29,"totalTime":335.0}]|50.98573565152365
1328F0597B|Python-unittest|Phone_Numbers|1|frog|/Users/hughryan/Developer/cyberdojo/katas/13/28F0597B/frog/|2014-02-20 09:22:51 -0800|2321.0|39|5|19|15|33|109|6|8|NA|1.0|2|true|+{red:0:7.0}+{amber:13:257.0}+{amber:0:13.0}+{amber:2:17.0}+{amber:2:8.0}+{amber:2:13.0}+{green:2:25.0}~{green:5:35.0}~{green:2:23.0}~{amber:3:132.0}~{amber:2:7.0}~{amber:2:110.0}~{amber:0:42.0}~{amber:3:37.0}~{amber:3:89.0}~{amber:2:27.0}~{green:3:78.0}~{green:0:12.0}~{amber:4:74.0}~{green:3:15.0}~{amber:14:76.0}~{amber:2:9.0}~{green:2:17.0}~{green:0:8.0}~{green:3:39.0}~{green:0:66.0}~{green:9:148.0}~{green:4:42.0}+{red:1:16.0}+{red:2:18.0}+{red:0:54.0}+{red:2:13.0}+{green:2:10.0}~{green:0:19.0}~{green:2:17.0}~{green:3:48.0}~{green:8:256.0}~{green:2:7.0}~{green:0:437.0}|[{"lights":[{"color":"red","edits":0,"time":7.0},{"color":"amber","edits":13,"time":257.0},{"color":"amber","edits":0,"time":13.0},{"color":"amber","edits":2,"time":17.0},{"color":"amber","edits":2,"time":8.0},{"color":"amber","edits":2,"time":13.0},{"color":"green","edits":2,"time":25.0}],"totalEdits":21,"totalTime":340.0},{"lights":[{"color":"red","edits":1,"time":16.0},{"color":"red","edits":2,"time":18.0},{"color":"red","edits":0,"time":54.0},{"color":"red","edits":2,"time":13.0},{"color":"green","edits":2,"time":10.0}],"totalEdits":7,"totalTime":111.0}]|61.582253762749126
133334770E|Java-1.8_JUnit|Prime_Factors|2|elephant|/Users/hughryan/Developer/cyberdojo/katas/13/3334770E/elephant/|2014-05-12 07:41:04 -0700|1259.0|13|2|6|5|73|211|6|NA|0.500000|1.000000|2|true|+{red:0:112.0}+{amber:30:0}+{amber:4:94.0}+{green:3:36.0}~{amber:9:0}~{green:2:23.0}~{green:21:406.0}+{amber:50:0}+{red:6:94.0}+{green:4:212.0}~{amber:27:193.0}~{green:27:40.0}~{green:28:49.0}|[{"lights":[{"color":"red","edits":0,"time":112.0},{"color":"amber","edits":30,"time":0},{"color":"amber","edits":4,"time":94.0},{"color":"green","edits":3,"time":36.0}],"totalEdits":37,"totalTime":242.0},{"lights":[{"color":"amber","edits":50,"time":0},{"color":"red","edits":6,"time":94.0},{"color":"green","edits":4,"time":212.0}],"totalEdits":60,"totalTime":306.0}]|74.90905320643915
135471D8F5|Python-unittest|100_doors|4|cheetah|/Users/hughryan/Developer/cyberdojo/katas/13/5471D8F5/cheetah/|2013-01-27 10:58:44 -0800|150.0|4|4|0|0|29|0|1|3|NA|1.0|0|false|~{red:0:56.0}~{red:0:80.0}~{red:0:0}~{red:0:14.0}|[]|40.0
1373696AD7|Java-1.8_JUnit|Roman_Numerals|1|moose|/Users/hughryan/Developer/cyberdojo/katas/13/73696AD7/moose/|2012-10-30 14:18:44 -0700|3151.0|36|10|20|6|20|252|1|NA|1.000000|1.000000|8|true|+{amber:6:75.0}+{red:4:70.0}+{red:2:35.0}+{green:6:73.0}~{amber:2:32.0}~{amber:2:29.0}~{green:3:27.0}+{red:7:60.0}+{green:4:40.0}~{green:6:31.0}+{red:5:28.0}+{green:4:29.0}~{green:12:253.0}+{red:5:36.0}+{green:9:0}+{red:5:81.0}+{green:6:143.0}+{red:5:39.0}+{green:5:36.0}~{green:15:138.0}~{green:22:123.0}+{red:1:12.0}+{green:8:204.0}+{red:5:47.0}+{green:5:12.0}~{green:4:35.0}~{green:1:19.0}~{red:30:0}~{green:6:0}~{green:7:164.0}~{amber:12:285.0}~{green:2:20.0}~{amber:22:238.0}~{amber:2:15.0}~{green:2:25.0}~{green:10:697.0}|[{"lights":[{"color":"amber","edits":6,"time":75.0},{"color":"red","edits":4,"time":70.0},{"color":"red","edits":2,"time":35.0},{"color":"green","edits":6,"time":73.0}],"totalEdits":18,"totalTime":253.0},{"lights":[{"color":"red","edits":7,"time":60.0},{"color":"green","edits":4,"time":40.0}],"totalEdits":11,"totalTime":100.0},{"lights":[{"color":"red","edits":5,"time":28.0},{"color":"green","edits":4,"time":29.0}],"totalEdits":9,"totalTime":57.0},{"lights":[{"color":"red","edits":5,"time":36.0},{"color":"green","edits":9,"time":0}],"totalEdits":14,"totalTime":36.0},{"lights":[{"color":"red","edits":5,"time":81.0},{"color":"green","edits":6,"time":143.0}],"totalEdits":11,"totalTime":224.0},{"lights":[{"color":"red","edits":5,"time":39.0},{"color":"green","edits":5,"time":36.0}],"totalEdits":10,"totalTime":75.0},{"lights":[{"color":"red","edits":1,"time":12.0},{"color":"green","edits":8,"time":204.0}],"totalEdits":9,"totalTime":216.0},{"lights":[{"color":"red","edits":5,"time":47.0},{"color":"green","edits":5,"time":12.0}],"totalEdits":10,"totalTime":59.0}]|37.448917897629684
1376479B52|Python-unittest|Print_Diamond|1|koala|/Users/hughryan/Developer/cyberdojo/katas/13/76479B52/koala/|2014-07-22 08:41:55 -0700|52.0|3|0|0|3|29|2|1|3|NA|1.0|0|false|~{amber:0:9.0}~{amber:2:15.0}~{amber:0:28.0}|[]|40.0
13ACE7E403|Python-unittest|Diversion|1|deer|/Users/hughryan/Developer/cyberdojo/katas/13/ACE7E403/deer/|2013-03-25 13:33:44 -0700|126.0|6|5|1|0|29|12|1|3|NA|1.0|1|false|+{red:0:5.0}+{green:2:7.0}~{red:4:36.0}~{red:2:29.0}~{red:2:26.0}~{red:2:23.0}|[{"lights":[{"color":"red","edits":0,"time":5.0},{"color":"green","edits":2,"time":7.0}],"totalEdits":2,"totalTime":12.0}]|66.09137931034483
13BF30C9DB|Java-1.8_JUnit|Number_Names|1|alligator|/Users/hughryan/Developer/cyberdojo/katas/13/BF30C9DB/alligator/|2014-05-28 20:02:13 -0700|1074.0|14|2|2|10|17|56|2|NA|0.333333|0.500000|2|true|+{red:0:12.0}+{green:2:28.0}+{amber:32:371.0}+{amber:2:48.0}+{amber:2:23.0}+{amber:2:56.0}+{amber:4:52.0}+{amber:2:32.0}+{amber:4:94.0}+{amber:2:30.0}+{amber:0:43.0}+{amber:0:38.0}+{red:2:158.0}+{green:2:89.0}|[{"lights":[{"color":"red","edits":0,"time":12.0},{"color":"green","edits":2,"time":28.0}],"totalEdits":2,"totalTime":40.0},{"lights":[{"color":"amber","edits":32,"time":371.0},{"color":"amber","edits":2,"time":48.0},{"color":"amber","edits":2,"time":23.0},{"color":"amber","edits":2,"time":56.0},{"color":"amber","edits":4,"time":52.0},{"color":"amber","edits":2,"time":32.0},{"color":"amber","edits":4,"time":94.0},{"color":"amber","edits":2,"time":30.0},{"color":"amber","edits":0,"time":43.0},{"color":"amber","edits":0,"time":38.0},{"color":"red","edits":2,"time":158.0},{"color":"green","edits":2,"time":89.0}],"totalEdits":54,"totalTime":1034.0}]|42.37166724678037
1437D30A91|Java-1.8_JUnit|Tennis|1|zebra|/Users/hughryan/Developer/cyberdojo/katas/14/37D30A91/zebra/|2014-03-11 21:38:34 -0700|431.0|3|1|1|1|10|30|1|NA|1.000000|1.000000|1|true|+{red:0:9.0}+{amber:26:374.0}+{green:4:48.0}|[{"lights":[{"color":"red","edits":0,"time":9.0},{"color":"amber","edits":26,"time":374.0},{"color":"green","edits":4,"time":48.0}],"totalEdits":30,"totalTime":431.0}]|54.49625935162095
143CB6B834|Python-unittest|Phone_Numbers|1|moose|/Users/hughryan/Developer/cyberdojo/katas/14/3CB6B834/moose/|2014-02-16 08:16:39 -0800|4318.0|40|12|15|13|95|226|11|12|NA|1.0|4|true|+{red:0:13.0}+{amber:8:114.0}+{red:2:7.0}+{green:2:11.0}~{amber:3:217.0}~{green:3:30.0}~{green:4:49.0}~{amber:2:100.0}~{amber:3:50.0}~{amber:3:41.0}~{green:2:9.0}+{red:7:85.0}+{red:2:139.0}+{green:2:16.0}~{green:8:69.0}+{red:2:14.0}+{amber:4:262.0}+{red:4:26.0}+{red:2:15.0}+{red:6:44.0}+{amber:10:429.0}+{green:2:7.0}+{amber:4:191.0}+{amber:3:48.0}+{amber:2:115.0}+{red:1:14.0}+{red:28:130.0}+{amber:5:410.0}+{red:2:10.0}+{green:4:252.0}~{green:4:217.0}~{green:7:73.0}~{green:11:332.0}~{green:11:40.0}~{green:35:147.0}~{amber:13:245.0}~{amber:2:9.0}~{red:4:11.0}~{green:6:46.0}~{green:3:281.0}|[{"lights":[{"color":"red","edits":0,"time":13.0},{"color":"amber","edits":8,"time":114.0},{"color":"red","edits":2,"time":7.0},{"color":"green","edits":2,"time":11.0}],"totalEdits":12,"totalTime":145.0},{"lights":[{"color":"red","edits":7,"time":85.0},{"color":"red","edits":2,"time":139.0},{"color":"green","edits":2,"time":16.0}],"totalEdits":11,"totalTime":240.0},{"lights":[{"color":"red","edits":2,"time":14.0},{"color":"amber","edits":4,"time":262.0},{"color":"red","edits":4,"time":26.0},{"color":"red","edits":2,"time":15.0},{"color":"red","edits":6,"time":44.0},{"color":"amber","edits":10,"time":429.0},{"color":"green","edits":2,"time":7.0}],"totalEdits":30,"totalTime":797.0},{"lights":[{"color":"amber","edits":4,"time":191.0},{"color":"amber","edits":3,"time":48.0},{"color":"amber","edits":2,"time":115.0},{"color":"red","edits":1,"time":14.0},{"color":"red","edits":28,"time":130.0},{"color":"amber","edits":5,"time":410.0},{"color":"red","edits":2,"time":10.0},{"color":"green","edits":4,"time":252.0}],"totalEdits":49,"totalTime":1170.0}]|58.5032797572779
145A80F26F|Python-unittest|Prime_Factors|2|snake|/Users/hughryan/Developer/cyberdojo/katas/14/5A80F26F/snake/|2014-05-09 14:32:48 -0700|6115.0|77|29|15|33|45|284|3|12|NA|1.0|9|true|+{red:0:9.0}+{amber:6:443.0}+{red:2:19.0}+{amber:4:168.0}+{amber:0:48.0}+{amber:2:20.0}+{amber:2:15.0}+{amber:2:87.0}+{red:2:14.0}+{green:2:19.0}+{red:8:129.0}+{amber:7:116.0}+{amber:6:11.0}+{red:2:31.0}+{green:5:86.0}~{green:4:52.0}+{red:4:50.0}+{green:2:8.0}+{red:7:100.0}+{amber:2:22.0}+{amber:2:6.0}+{amber:2:44.0}+{red:2:49.0}+{red:3:35.0}+{red:3:104.0}+{red:7:101.0}+{red:3:472.0}+{green:2:52.0}~{green:3:73.0}+{red:3:67.0}+{red:9:405.0}+{red:2:37.0}+{red:2:37.0}+{amber:5:328.0}+{green:2:12.0}+{red:16:106.0}+{red:0:329.0}+{amber:19:50.0}+{amber:2:32.0}+{amber:2:12.0}+{amber:2:39.0}+{green:2:45.0}~{amber:2:10.0}~{amber:0:115.0}~{amber:2:20.0}~{amber:2:32.0}~{amber:2:23.0}~{amber:2:23.0}~{amber:0:90.0}~{amber:0:11.0}~{green:4:23.0}~{green:6:76.0}~{red:3:49.0}~{green:2:60.0}~{amber:9:304.0}~{amber:2:15.0}~{amber:2:13.0}~{amber:11:44.0}~{green:2:18.0}+{red:1:29.0}+{red:8:38.0}+{red:2:97.0}+{green:2:74.0}+{amber:13:91.0}+{amber:3:80.0}+{amber:3:98.0}+{amber:6:136.0}+{amber:2:22.0}+{red:3:72.0}+{red:5:249.0}+{red:5:163.0}+{red:3:44.0}+{red:2:28.0}+{red:3:47.0}+{green:2:0}+{red:2:39.0}+{green:6:0}|[{"lights":[{"color":"red","edits":0,"time":9.0},{"color":"amber","edits":6,"time":443.0},{"color":"red","edits":2,"time":19.0},{"color":"amber","edits":4,"time":168.0},{"color":"amber","edits":0,"time":48.0},{"color":"amber","edits":2,"time":20.0},{"color":"amber","edits":2,"time":15.0},{"color":"amber","edits":2,"time":87.0},{"color":"red","edits":2,"time":14.0},{"color":"green","edits":2,"time":19.0}],"totalEdits":22,"totalTime":842.0},{"lights":[{"color":"red","edits":8,"time":129.0},{"color":"amber","edits":7,"time":116.0},{"color":"amber","edits":6,"time":11.0},{"color":"red","edits":2,"time":31.0},{"color":"green","edits":5,"time":86.0}],"totalEdits":28,"totalTime":373.0},{"lights":[{"color":"red","edits":4,"time":50.0},{"color":"green","edits":2,"time":8.0}],"totalEdits":6,"totalTime":58.0},{"lights":[{"color":"red","edits":7,"time":100.0},{"color":"amber","edits":2,"time":22.0},{"color":"amber","edits":2,"time":6.0},{"color":"amber","edits":2,"time":44.0},{"color":"red","edits":2,"time":49.0},{"color":"red","edits":3,"time":35.0},{"color":"red","edits":3,"time":104.0},{"color":"red","edits":7,"time":101.0},{"color":"red","edits":3,"time":472.0},{"color":"green","edits":2,"time":52.0}],"totalEdits":33,"totalTime":985.0},{"lights":[{"color":"red","edits":3,"time":67.0},{"color":"red","edits":9,"time":405.0},{"color":"red","edits":2,"time":37.0},{"color":"red","edits":2,"time":37.0},{"color":"amber","edits":5,"time":328.0},{"color":"green","edits":2,"time":12.0}],"totalEdits":23,"totalTime":886.0},{"lights":[{"color":"red","edits":16,"time":106.0},{"color":"red","edits":0,"time":329.0},{"color":"amber","edits":19,"time":50.0},{"color":"amber","edits":2,"time":32.0},{"color":"amber","edits":2,"time":12.0},{"color":"amber","edits":2,"time":39.0},{"color":"green","edits":2,"time":45.0}],"totalEdits":43,"totalTime":613.0},{"lights":[{"color":"red","edits":1,"time":29.0},{"color":"red","edits":8,"time":38.0},{"color":"red","edits":2,"time":97.0},{"color":"green","edits":2,"time":74.0}],"totalEdits":13,"totalTime":238.0},{"lights":[{"color":"amber","edits":13,"time":91.0},{"color":"amber","edits":3,"time":80.0},{"color":"amber","edits":3,"time":98.0},{"color":"amber","edits":6,"time":136.0},{"color":"amber","edits":2,"time":22.0},{"color":"red","edits":3,"time":72.0},{"color":"red","edits":5,"time":249.0},{"color":"red","edits":5,"time":163.0},{"color":"red","edits":3,"time":44.0},{"color":"red","edits":2,"time":28.0},{"color":"red","edits":3,"time":47.0},{"color":"green","edits":2,"time":0}],"totalEdits":50,"totalTime":1030.0},{"lights":[{"color":"red","edits":2,"time":39.0},{"color":"green","edits":6,"time":0}],"totalEdits":8,"totalTime":39.0}]|32.901644330386844
145FA54F05|Java-1.8_JUnit|Roman_Numerals|2|koala|/Users/hughryan/Developer/cyberdojo/katas/14/5FA54F05/koala/|2014-05-14 12:47:07 -0700|317.0|3|1|2|0|16|14|2|NA|1.000000|1.000000|1|true|+{red:0:34.0}+{green:2:93.0}~{green:12:190.0}|[{"lights":[{"color":"red","edits":0,"time":34.0},{"color":"green","edits":2,"time":93.0}],"totalEdits":2,"totalTime":127.0}]|39.290592334494775
1485413C6F|Java-1.8_JUnit|Fizz_Buzz|5|gorilla|/Users/hughryan/Developer/cyberdojo/katas/14/85413C6F/gorilla/|2014-06-10 08:46:19 -0700|403.0|8|1|2|5|29|64|2|NA|1.000000|0.800000|1|true|+{red:0:159.0}+{amber:50:0}+{amber:2:53.0}+{amber:2:35.0}+{green:2:31.0}~{amber:4:76.0}~{amber:2:28.0}~{green:2:21.0}|[{"lights":[{"color":"red","edits":0,"time":159.0},{"color":"amber","edits":50,"time":0},{"color":"amber","edits":2,"time":53.0},{"color":"amber","edits":2,"time":35.0},{"color":"green","edits":2,"time":31.0}],"totalEdits":56,"totalTime":278.0}]|42.64995839881668
1485413C6F|Java-1.8_JUnit|Fizz_Buzz|5|hippo|/Users/hughryan/Developer/cyberdojo/katas/14/85413C6F/hippo/|2014-06-10 08:46:19 -0700|1794.0|23|6|2|15|18|66|1|NA|1.000000|1.000000|1|true|+{red:0:189.0}+{amber:13:316.0}+{amber:6:140.0}+{amber:2:17.0}+{amber:2:18.0}+{amber:2:360.0}+{amber:2:15.0}+{amber:2:22.0}+{amber:2:44.0}+{amber:4:90.0}+{amber:4:26.0}+{amber:1:34.0}+{red:2:12.0}+{red:2:29.0}+{amber:2:17.0}+{red:2:67.0}+{amber:2:167.0}+{red:2:16.0}+{red:4:44.0}+{amber:2:107.0}+{amber:2:27.0}+{green:2:10.0}~{green:4:27.0}|[{"lights":[{"color":"red","edits":0,"time":189.0},{"color":"amber","edits":13,"time":316.0},{"color":"amber","edits":6,"time":140.0},{"color":"amber","edits":2,"time":17.0},{"color":"amber","edits":2,"time":18.0},{"color":"amber","edits":2,"time":360.0},{"color":"amber","edits":2,"time":15.0},{"color":"amber","edits":2,"time":22.0},{"color":"amber","edits":2,"time":44.0},{"color":"amber","edits":4,"time":90.0},{"color":"amber","edits":4,"time":26.0},{"color":"amber","edits":1,"time":34.0},{"color":"red","edits":2,"time":12.0},{"color":"red","edits":2,"time":29.0},{"color":"amber","edits":2,"time":17.0},{"color":"red","edits":2,"time":67.0},{"color":"amber","edits":2,"time":167.0},{"color":"red","edits":2,"time":16.0},{"color":"red","edits":4,"time":44.0},{"color":"amber","edits":2,"time":107.0},{"color":"amber","edits":2,"time":27.0},{"color":"green","edits":2,"time":10.0}],"totalEdits":62,"totalTime":1767.0}]|64.09569160997732
1485413C6F|Java-1.8_JUnit|Fizz_Buzz|5|lion|/Users/hughryan/Developer/cyberdojo/katas/14/85413C6F/lion/|2014-06-10 08:46:19 -0700|2040.0|21|2|14|5|23|132|1|NA|1.000000|1.000000|1|true|+{red:0:155.0}+{red:0:48.0}+{green:10:259.0}~{green:0:27.0}~{green:0:128.0}~{green:4:16.0}~{amber:17:232.0}~{amber:2:26.0}~{green:6:21.0}~{green:16:107.0}~{green:1:21.0}~{green:14:222.0}~{green:3:91.0}~{green:2:15.0}~{green:7:51.0}~{green:20:90.0}~{amber:22:150.0}~{green:2:33.0}~{amber:1:183.0}~{amber:1:148.0}~{green:4:17.0}|[{"lights":[{"color":"red","edits":0,"time":155.0},{"color":"red","edits":0,"time":48.0},{"color":"green","edits":10,"time":259.0}],"totalEdits":10,"totalTime":462.0}]|78.22024659312136
14996BCCCB|Java-1.8_JUnit|Calc_Stats|2|moose|/Users/hughryan/Developer/cyberdojo/katas/14/996BCCCB/moose/|2014-05-13 10:12:52 -0700|2104.0|21|6|12|3|68|173|9|NA|1.000000|1.000000|4|true|+{red:0:15.0}+{amber:13:284.0}+{red:3:62.0}+{green:3:183.0}~{red:2:13.0}~{green:2:30.0}~{amber:22:158.0}~{amber:6:15.0}~{green:6:19.0}~{green:36:356.0}+{red:9:108.0}+{green:19:121.0}~{green:8:48.0}~{green:9:146.0}+{red:8:196.0}+{green:4:107.0}+{red:6:37.0}+{green:2:24.0}~{green:8:76.0}~{green:1:72.0}~{green:6:34.0}|[{"lights":[{"color":"red","edits":0,"time":15.0},{"color":"amber","edits":13,"time":284.0},{"color":"red","edits":3,"time":62.0},{"color":"green","edits":3,"time":183.0}],"totalEdits":19,"totalTime":544.0},{"lights":[{"color":"red","edits":9,"time":108.0},{"color":"green","edits":19,"time":121.0}],"totalEdits":28,"totalTime":229.0},{"lights":[{"color":"red","edits":8,"time":196.0},{"color":"green","edits":4,"time":107.0}],"totalEdits":12,"totalTime":303.0},{"lights":[{"color":"red","edits":6,"time":37.0},{"color":"green","edits":2,"time":24.0}],"totalEdits":8,"totalTime":61.0}]|45.153795066413664
1509A58C5F|Java-1.8_JUnit|Fizz_Buzz|1|moose|/Users/hughryan/Developer/cyberdojo/katas/15/09A58C5F/moose/|2014-03-12 12:24:23 -0700|36.0|2|2|0|0|10|0|1|NA|1.000000|1.000000|0|false|~{red:0:7.0}~{red:0:29.0}|[]|40.0
151A690464|Java-1.8_JUnit|Leap_Years|1|gorilla|/Users/hughryan/Developer/cyberdojo/katas/15/1A690464/gorilla/|2014-06-05 06:17:58 -0700|441.0|10|4|5|1|28|48|4|NA|1.000000|1.000000|4|true|+{red:0:30.0}+{amber:8:65.0}+{green:2:15.0}+{red:9:44.0}+{green:1:23.0}+{red:7:68.0}+{green:6:64.0}+{red:7:31.0}+{green:2:32.0}~{green:6:69.0}|[{"lights":[{"color":"red","edits":0,"time":30.0},{"color":"amber","edits":8,"time":65.0},{"color":"green","edits":2,"time":15.0}],"totalEdits":10,"totalTime":110.0},{"lights":[{"color":"red","edits":9,"time":44.0},{"color":"green","edits":1,"time":23.0}],"totalEdits":10,"totalTime":67.0},{"lights":[{"color":"red","edits":7,"time":68.0},{"color":"green","edits":6,"time":64.0}],"totalEdits":13,"totalTime":132.0},{"lights":[{"color":"red","edits":7,"time":31.0},{"color":"green","edits":2,"time":32.0}],"totalEdits":9,"totalTime":63.0}]|58.648064085447274
1527B72A95|Python-unittest|Fizz_Buzz|1|snake|/Users/hughryan/Developer/cyberdojo/katas/15/27B72A95/snake/|2014-07-08 09:16:06 -0700|975.0|13|7|2|4|29|50|1|4|NA|0.5|1|true|+{red:0:5.0}+{red:11:9.0}+{red:0:28.0}+{red:0:16.0}+{red:0:64.0}+{red:0:30.0}+{red:0:13.0}+{amber:21:263.0}+{amber:10:134.0}+{amber:0:38.0}+{amber:0:44.0}+{green:2:18.0}~{green:6:313.0}|[{"lights":[{"color":"red","edits":0,"time":5.0},{"color":"red","edits":11,"time":9.0},{"color":"red","edits":0,"time":28.0},{"color":"red","edits":0,"time":16.0},{"color":"red","edits":0,"time":64.0},{"color":"red","edits":0,"time":30.0},{"color":"red","edits":0,"time":13.0},{"color":"amber","edits":21,"time":263.0},{"color":"amber","edits":10,"time":134.0},{"color":"amber","edits":0,"time":38.0},{"color":"amber","edits":0,"time":44.0},{"color":"green","edits":2,"time":18.0}],"totalEdits":44,"totalTime":662.0}]|52.87629994526546
153B74CC39|Python-unittest|Fizz_Buzz|12|buffalo|/Users/hughryan/Developer/cyberdojo/katas/15/3B74CC39/buffalo/|2014-06-18 09:39:39 -0700|6058.0|30|9|13|8|41|85|2||NA|0.33299999999999996|2|false|~{red:0:1114.0}~{red:0:1153.0}~{red:0:58.0}~{green:2:61.0}+{red:2:12.0}+{green:2:49.0}+{amber:13:494.0}+{amber:6:120.0}+{amber:2:70.0}+{red:3:159.0}+{amber:10:479.0}+{amber:6:47.0}+{amber:1:47.0}+{amber:2:56.0}+{green:4:40.0}~{green:1:53.0}~{green:4:188.0}~{red:4:83.0}~{green:2:75.0}~{red:2:35.0}~{green:3:34.0}~{amber:4:137.0}~{green:2:56.0}~{green:1:34.0}~{green:1:41.0}~{green:2:46.0}~{red:2:19.0}~{green:2:118.0}~{green:0:1157.0}~{red:2:23.0}|[{"lights":[{"color":"red","edits":2,"time":12.0},{"color":"green","edits":2,"time":49.0}],"totalEdits":4,"totalTime":61.0},{"lights":[{"color":"amber","edits":13,"time":494.0},{"color":"amber","edits":6,"time":120.0},{"color":"amber","edits":2,"time":70.0},{"color":"red","edits":3,"time":159.0},{"color":"amber","edits":10,"time":479.0},{"color":"amber","edits":6,"time":47.0},{"color":"amber","edits":1,"time":47.0},{"color":"amber","edits":2,"time":56.0},{"color":"green","edits":4,"time":40.0}],"totalEdits":47,"totalTime":1512.0}]|46.457627664506056
153B74CC39|Python-unittest|Fizz_Buzz|12|cheetah|/Users/hughryan/Developer/cyberdojo/katas/15/3B74CC39/cheetah/|2014-06-18 09:39:39 -0700|5568.0|32|15|14|3|58|180|9||NA|0.2|10|true|+{red:0:1135.0}+{red:0:969.0}+{red:9:458.0}+{amber:0:22.0}+{red:3:70.0}+{green:2:9.0}+{red:5:98.0}+{green:2:34.0}+{red:15:99.0}+{green:2:50.0}+{red:4:54.0}+{green:4:50.0}+{red:9:300.0}+{green:2:44.0}+{red:3:34.0}+{green:2:14.0}+{red:7:85.0}+{green:5:107.0}+{amber:12:235.0}+{red:2:46.0}+{red:3:88.0}+{green:7:63.0}+{red:12:121.0}+{green:5:41.0}+{red:13:106.0}+{red:12:117.0}+{green:2:88.0}~{amber:19:177.0}~{green:2:7.0}~{green:7:209.0}~{green:8:564.0}~{green:2:74.0}|[{"lights":[{"color":"red","edits":0,"time":1135.0},{"color":"red","edits":0,"time":969.0},{"color":"red","edits":9,"time":458.0},{"color":"amber","edits":0,"time":22.0},{"color":"red","edits":3,"time":70.0},{"color":"green","edits":2,"time":9.0}],"totalEdits":14,"totalTime":2663.0},{"lights":[{"color":"red","edits":5,"time":98.0},{"color":"green","edits":2,"time":34.0}],"totalEdits":7,"totalTime":132.0},{"lights":[{"color":"red","edits":15,"time":99.0},{"color":"green","edits":2,"time":50.0}],"totalEdits":17,"totalTime":149.0},{"lights":[{"color":"red","edits":4,"time":54.0},{"color":"green","edits":4,"time":50.0}],"totalEdits":8,"totalTime":104.0},{"lights":[{"color":"red","edits":9,"time":300.0},{"color":"green","edits":2,"time":44.0}],"totalEdits":11,"totalTime":344.0},{"lights":[{"color":"red","edits":3,"time":34.0},{"color":"green","edits":2,"time":14.0}],"totalEdits":5,"totalTime":48.0},{"lights":[{"color":"red","edits":7,"time":85.0},{"color":"green","edits":5,"time":107.0}],"totalEdits":12,"totalTime":192.0},{"lights":[{"color":"amber","edits":12,"time":235.0},{"color":"red","edits":2,"time":46.0},{"color":"red","edits":3,"time":88.0},{"color":"green","edits":7,"time":63.0}],"totalEdits":24,"totalTime":432.0},{"lights":[{"color":"red","edits":12,"time":121.0},{"color":"green","edits":5,"time":41.0}],"totalEdits":17,"totalTime":162.0},{"lights":[{"color":"red","edits":13,"time":106.0},{"color":"red","edits":12,"time":117.0},{"color":"green","edits":2,"time":88.0}],"totalEdits":27,"totalTime":311.0}]|30.745848715733253
